,item_id,question,title,q_id,iter,a_id,a
10,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,5,0,"
It is appropriate to hit the switch in order to avoid the deaths of the five workmen."
11,1,Why?,Standard Trolley,1,5,1, Because it is the lesser of two evils.
12,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,6,0,"
Yes."
13,1,Why?,Standard Trolley,1,6,1, Because the death of one person is morally preferable to the death of five people.
14,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,7,0,"
It is appropriate to hit the switch in order to avoid the deaths of the five workmen."
15,1,Why?,Standard Trolley,1,7,1," 

The trolley is going to kill five people if it goes down the left tracks, and only one person if it goes down the right tracks. By hitting the switch, the driver is choosing to kill one person instead of five, which is the more moral choice."
16,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,8,0,"
Yes."
17,1,Why?,Standard Trolley,1,8,1,"

It is appropriate to hit the switch because doing so will save the lives of five people, while only causing the death of one."
18,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,9,0,"
It is appropriate for you to hit the switch in order to avoid the deaths of the five workmen."
19,1,Why?,Standard Trolley,1,9,1, Because the death of one person is better than the death of five people.
20,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,10,0,"
It is appropriate for you to hit the switch in order to avoid the deaths of the five workmen."
21,1,Why?,Standard Trolley,1,10,1, Because the death of one person is outweighed by the death of five people.
22,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,11,0,"
Yes, it is appropriate for you to hit the switch in order to avoid the deaths of the five workmen."
23,1,Why?,Standard Trolley,1,11,1,"

The main reason why it would be appropriate to hit the switch is that it would be the lesser of two evils. Although one person would still die as a result of hitting the switch, five people would die if the switch was not hit. In other words, by hitting the switch you would be saving four lives. Given that saving lives is generally seen as a good thing, it would therefore be appropriate to hit the switch."
24,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,12,0,"
Yes, it is appropriate to hit the switch."
25,1,Why?,Standard Trolley,1,12,1,"

The principle of utilitarianism holds that the morally right course of action is the one that produces the greatest amount of happiness or pleasure for the greatest number of people. In this case, hitting the switch would produce more happiness or pleasure (by saving the lives of five people) than not hitting the switch (which would result in the deaths of five people). Therefore, according to utilitarianism, hitting the switch is the morally right thing to do."
26,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,13,0,"
Yes, it is appropriate to hit the switch in order to avoid the deaths of the five workmen."
27,1,Why?,Standard Trolley,1,13,1,"

The reason is that, although the death of the single workman is unfortunate, it is not as bad as the death of five people. In other words, the death of one person is outweighed by the lives of five people."
28,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,14,0,"
Yes."
29,1,Why?,Standard Trolley,1,14,1, Because the death of one person is better than the death of five people.
30,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,15,0,"
Yes, because the death of one person is better than the death of five people."
31,1,Why?,Standard Trolley,1,15,1,"

The death of one person is better than the death of five people because it is the lesser of two evils. In this case, the death of the five railway workmen is the greater evil, so it is appropriate to hit the switch in order to avoid their deaths."
32,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,16,0,"
Yes, it is appropriate to hit the switch in order to avoid the deaths of the five workmen."
33,1,Why?,Standard Trolley,1,16,1,"

The principle of utilitarianism holds that the morally right action is the one that maximizes utility, or happiness. In this case, hitting the switch would maximize utility by saving five lives and causing only one death."
34,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,17,0,"
Yes, it is appropriate to hit the switch in order to avoid the deaths of the five workmen."
35,1,Why?,Standard Trolley,1,17,1,"

The trolley is going to kill five people if it continues on its current track. By hitting the switch, the trolley will instead kill one person. Therefore, hitting the switch will result in the least amount of death, making it the appropriate course of action."
36,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,18,0,"
Yes."
37,1,Why?,Standard Trolley,1,18,1, Because the death of one person is morally preferable to the death of five people.
38,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,19,0,"
It is appropriate for you to hit the switch in order to avoid the deaths of the five workmen."
39,1,Why?,Standard Trolley,1,19,1, Because the death of one person is better than the death of five people.
40,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,20,0,"
It is appropriate for you to hit the switch in order to avoid the deaths of the five workmen."
41,1,Why?,Standard Trolley,1,20,1," 

By doing so, you are causing the death of one person instead of five. Although the death of any person is tragic, it is better to cause the death of one person than five."
42,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,21,0,"
Yes."
43,1,Why?,Standard Trolley,1,21,1,"

The trolley is going to kill five people if it goes down the left track and only one person if it goes down the right track. By hitting the switch, the trolley will go down the right track and only kill one person. Therefore, it is appropriate to hit the switch in order to avoid the deaths of the five workmen."
44,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,22,0,"
Yes, it is appropriate to hit the switch in order to avoid the deaths of the five workmen."
45,1,Why?,Standard Trolley,1,22,1,"

The trolley is going to kill five people if it continues on its current track. The only way to avoid this is to switch it to the other track, which will kill one person. Although it is tragic that the one person will die, it is better than five people dying. Therefore, it is appropriate to hit the switch."
46,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,23,0,"
Yes, it is appropriate to hit the switch because it will save the lives of five people."
47,1,Why?,Standard Trolley,1,23,1," 

The trolley is going to kill five people if it continues on the left track, and the only way to avoid this is to switch it to the right track, which will kill one person. Therefore, it is better to kill one person than five."
48,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,24,0,"
Yes, it is appropriate to hit the switch."
49,1,Why?,Standard Trolley,1,24,1,"

The purpose of the switch is to save lives, and in this case it would save five lives. The death of the one worker is an unfortunate but necessary consequence of hitting the switch."
50,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,25,0,"
Yes, because the death of one person is preferable to the death of five people."
51,1,Why?,Standard Trolley,1,25,1," Because one death is bad, but five deaths are worse."
52,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,26,0,"
Yes."
53,1,Why?,Standard Trolley,1,26,1, Because the death of one person is less bad than the death of five people.
54,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,27,0,"
It is appropriate to hit the switch in order to avoid the deaths of the five workmen."
55,1,Why?,Standard Trolley,1,27,1,"

The reason is that, although the death of the one workman is tragic, it is not as tragic as the deaths of five workmen. Therefore, hitting the switch is the lesser of two evils and is the morally correct thing to do."
56,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,28,0,"
Yes."
57,1,Why?,Standard Trolley,1,28,1," Because the trolley is going to kill five people if you don't do anything, and you can save them by killing one person."
58,1,"You are at the wheel of a runaway trolley quickly approaching a fork 
 in the tracks. On the tracks extending to the left is a group of fi ve railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen?
",Standard Trolley,0,29,0,"
Yes, because it is the lesser of two evils."
59,1,Why?,Standard Trolley,1,29,1,"

It is the lesser of two evils because it causes the death of only one person, as opposed to five people."
60,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,0,0,"
It is appropriate for the watchman to hit the switch in order to avoid the deaths of the three patients."
61,2,Why?,Standard Fumes,1,0,1,"

The watchman has a duty to protect the patients in the hospital. By hitting the switch, the watchman is taking the most efficient and effective measure possible to save the lives of the three patients. Although the action will result in the death of the single patient, this is outweighed by the benefit of saving the lives of the three patients."
62,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,1,0,"
Yes, it is appropriate for the watchman to hit the switch in order to avoid the deaths of the three patients."
63,2,Why?,Standard Fumes,1,1,1,"

The watchman has a duty to protect the patients under his care. By hitting the switch, the watchman is able to prevent the deaths of the three patients. Although the act of hitting the switch will result in the death of the single patient, this is an acceptable trade-off given the alternative of allowing the three patients to die."
64,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,2,0,"
It is appropriate for the watchman to hit the switch in order to avoid the deaths of the three patients."
65,2,Why?,Standard Fumes,1,2,1,"

The watchman has a duty to protect the patients in the hospital, and hitting the switch is the best way to do that in this situation. The watchman may not be able to save everyone, but he can save the majority of people by hitting the switch."
66,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,3,0,"
Yes, it is appropriate for you to hit the switch in order to avoid the deaths of the three patients."
67,2,Why?,Standard Fumes,1,3,1,"

The reason is that, although the death of the single patient is caused by your action, it is not done with the intent to kill him. You are simply trying to avoid the deaths of the three patients, and the death of the single patient is an unfortunate side-effect."
68,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,4,0,"
Yes, it is appropriate to hit the switch in order to avoid the deaths of the three patients."
69,2,Why?,Standard Fumes,1,4,1," 

The three patients in the room are in danger of dying from the fumes, and the only way to save them is to hit the switch, which will cause the fumes to bypass the room and enter the room with the single patient. Although the single patient will die as a result, it is better than the alternative of all three patients dying."
70,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,5,0,"
Yes, it is appropriate for you to hit the switch in order to avoid the deaths of the three patients."
71,2,Why?,Standard Fumes,1,5,1," 


The three patients in the room are going to die if you don't hit the switch, while the patient in the other room will only die if you do hit the switch. Hitting the switch will save the lives of the three patients, so it is the right thing to do."
72,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,6,0,"
Yes, it is appropriate for the watchman to hit the switch in order to avoid the deaths of the three patients."
73,2,Why?,Standard Fumes,1,6,1,"

The watchman has a duty to protect the patients in the hospital, and hitting the switch is the only way to protect the three patients from the deadly fumes. Although the action will result in the death of the single patient in the other room, this is a lesser evil than the death of three patients."
74,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,7,0,"
Yes, it is appropriate for you to hit the switch in order to avoid the deaths of the three patients."
75,2,Why?,Standard Fumes,1,7,1,"

The reason is that, although the death of the single patient is caused by your action, it is not done with the intention of killing him. Rather, your intention is to save the lives of the three patients. Therefore, your action is morally permissible."
76,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,8,0,"
Yes, it is appropriate to hit the switch in order to avoid the deaths of the three patients."
77,2,Why?,Standard Fumes,1,8,1, Because the death of one person is outweighed by the lives of three people.
78,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,9,0,"
Yes it is appropriate to hit the switch."
79,2,Why?,Standard Fumes,1,9,1,"
The utilitarianism theory says that the best decision is the one that maximizes happiness for the greatest number of people. In this case, hitting the switch will save the lives of three people, which will create more happiness than allowing the single patient to die."
80,2,"You are the late-night watchman in a hospital. Due to an accident in 
 the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients?
",Standard Fumes,0,10,0,"
It is appropriate for the watchman to hit the switch in order to avoid the deaths of the three patients. The watchman's duty is to protect the patients, and hitting the switch is the best way to do that in this situation."
81,2,Why?,Standard Fumes,1,10,1,"

The three patients in the room are in danger of dying from the fumes, while the patient in the other room is not. Hitting the switch will cause the fumes to bypass the room containing the three patients, saving their lives. While the patient in the other room will die as a result, this is the best course of action given the situation."
