,item_id,question,q_id,iter,a_id,a
14,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,7,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
15,1,Why?,1,7,1," Because a higher yield of turnips would be beneficial to the farm and would increase the overall profits. It would also help to save time and energy, as the right path would be more efficient in harvesting the turnips."
16,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,8,0,"
Yes, I would turn the turnip-harvesting machine to the right in order to harvest twenty bushels of turnips instead of ten."
17,1,Why?,1,8,1," It is always beneficial to increase the number of bushels harvested, so turning to the right would be the best decision."
18,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,9,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
19,1,Why?,1,9,1," Because the right path offers a greater return on my investment of time and effort, making it the more profitable option."
20,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,10,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
21,1,Why?,1,10,1, Because it would be more efficient and would yield a larger harvest.
22,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,11,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
23,1,Why?,1,11,1, Because it is more efficient and will result in greater yields.
24,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,12,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
25,1,Why?,1,12,1, Because it would be more profitable and efficient to harvest twenty bushels of turnips instead of ten.
26,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,13,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
27,1,Why?,1,13,1, Because it would be more efficient and yield more profit.
28,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,14,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
29,1,Why?,1,14,1, It is always best to maximize profits and harvesting more turnips will lead to higher profits.
30,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,15,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
31,1,Why?,1,15,1, Because it is a more efficient and profitable way of harvesting turnips.
32,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,16,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
33,1,Why?,1,16,1,"

Because it would be a more efficient and profitable use of my time and resources to harvest the larger quantity of turnips."
34,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,17,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
35,1,Why?,1,17,1," Because the right path offers more potential reward than the left, so it is worth taking the risk of changing direction to potentially gain a greater benefit."
36,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,18,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
37,1,Why?,1,18,1, Because it is a more efficient and profitable choice that can result in more turnips harvested overall.
38,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,19,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
39,1,Why?,1,19,1," It is a more efficient and effective way of harvesting the turnips, and will yield double the amount of produce."
40,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,20,0,"
Yes, I would turn my turnip-harvesting machine to the right in order to harvest twenty bushels of turnips instead of ten."
41,1,Why?,1,20,1," Because it's a more efficient and profitable option, and will allow me to maximize the yield of my turnip harvest."
42,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,21,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
43,1,Why?,1,21,1," Because harvesting more turnips will help increase my overall productivity and efficiency, thus helping the farm make more money."
44,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,22,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
45,1,Why?,1,22,1, Because harvesting twenty bushels of turnips would be more beneficial than harvesting only ten.
46,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,23,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
47,1,Why?,1,23,1, Because it will be more efficient and cost-effective in the long run - you will be able to harvest more turnips in the same amount of time.
48,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,24,0,"
Yes, I would turn the turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
49,1,Why?,1,24,1, Because it is a more efficient use of time and resources to harvest twenty bushels of turnips instead of just ten.
50,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,25,0,"
Yes, I would turn my turnip-harvesting machine to the right in order to harvest twenty bushels of turnips instead of ten."
51,1,Why?,1,25,1, Because I want to maximize my turnip harvest and get the most out of my efforts.
52,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,26,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
53,1,Why?,1,26,1, Because it would be more efficient and would result in a greater yield.
54,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,27,0,"
Yes, I would turn my turnip-harvesting machine to the right in order to harvest twenty bushels of turnips instead of ten."
55,1,Why?,1,27,1, Because it is more efficient and it will yield twice the amount of turnips.
56,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,28,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
57,1,Why?,1,28,1," Harvesting more turnips will increase my efficiency and yield more of the crop, resulting in a greater profit for the farm."
58,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",0,29,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
59,1,Why?,1,29,1," By harvesting more turnips, I will be able to maximize my harvest and increase the efficiency of the farm."
60,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,0,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
61,2,Why?,1,0,1, It would be much more cost effective to make two trips than it would be to replace the upholstery.
62,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,1,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
63,2,Why?,1,1,1," 
It is important to protect the upholstery of my car as it is expensive to replace. Making two trips would be a worthwhile investment in order to avoid the cost of replacing the upholstery."
64,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,2,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
65,2,Why?,1,2,1, It would be much more expensive to replace the leather upholstery than to make two trips.
66,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,3,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
67,2,Why?,1,3,1, The cost to replace my car's upholstery would be much more than the cost of making two trips home.
68,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,4,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
69,2,Why?,1,4,1," It is much cheaper to make two trips home than to replace expensive leather upholstery. Plus, it is better for the environment to make two trips rather than one, as it will help to reduce emissions."
70,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,5,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
71,2,Why?,1,5,1," It is a much more cost-effective option to make two trips home than it would be to replace the upholstery. It might take a bit more time, but it will save a lot of money in the long run."
72,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,6,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
73,2,Why?,1,6,1,"
The cost to replace the leather upholstery in my car would be significantly more than the time and effort it would take to make two trips home. In addition, it would be more efficient to make two trips in order to ensure that all the plants are transported safely and securely so that they are not damaged in transit."
74,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,7,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
75,2,Why?,1,7,1, The cost of replacing the upholstery is likely to be thousands of dollars and this cost far outweighs the inconvenience (and cost) of making two trips.
76,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,8,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
77,2,Why?,1,8,1, It would save me a lot of money in the long run and would be the best decision to make in this situation.
78,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,9,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
79,2,Why?,1,9,1, The cost of repairing or replacing the upholstery can be very expensive and making two trips to transport the plants home is a small investment to protect the car.
80,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,10,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
81,2,Why?,1,10,1," Because it would cost thousands of dollars to replace the upholstery, and that is a much larger expense than the cost of making two trips to the store."
82,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,11,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
83,2,Why?,1,11,1," Because the cost to replace the upholstery would cost thousands of dollars, and it's not worth risking that expense."
84,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,12,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
85,2,Why?,1,12,1, It is worth the time and effort to save thousands of dollars in potential damage.
86,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,13,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
87,2,Why?,1,13,1,"

The cost of replacing the upholstery of my car would cost thousands of dollars, and it is not worth the risk of ruining it just to save a few minutes of time. Making two trips would ensure that the plants are transported safely and the upholstery of my car is protected."
88,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,14,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
89,2,Why?,1,14,1," 
The cost of replacing the upholstery in my car would be much more expensive than the inconvenience of making two trips home. Additionally, in order to ensure the plants stay in good condition, it is important that I do not overcrowd the car with too many plants in one trip."
90,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,15,0,"
Yes, I would make two trips home to avoid ruining the upholstery of my car."
91,2,Why?,1,15,1," The cost of replacing the upholstery would far outweigh the cost of making two trips home. Furthermore, it would be a hassle to have to replace the upholstery, and it would be much easier to just make two trips home to begin with."
92,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,16,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car. The cost of replacing the upholstery would likely be much higher than the cost of making a second trip."
93,2,Why?,1,16,1,
94,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,17,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
95,2,Why?,1,17,1, Because the cost of replacing the upholstery would be far more expensive than the cost of making two trips home.
96,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,18,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
97,2,Why?,1,18,1, The cost of replacing the upholstery is likely to be far higher than the cost of making two trips.
98,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,19,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
99,2,Why?,1,19,1," It is important to preserve the value of your vehicle, and replacing the upholstery could be an expensive endeavor. Making two trips is the most cost-effective and logical solution."
100,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,20,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
101,2,Why?,1,20,1," It would be much cheaper to make two trips than to replace the upholstery, which would cost thousands of dollars. Plus, it would be a lot easier to transport the plants if I take two trips instead of one."
102,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",0,21,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
103,2,Why?,1,21,1," Because it would cost me thousands of dollars to replace my fine leather upholstery, and it would not be worth the cost of replacing it in order to save the time and effort of making two trips."
