,item_id,question,q_id,iter,a_id,a
52,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,6,0,"
It is appropriate for you to push the stranger onto the tracks in order to save the five workmen, as this is the only way to save their lives."
53,2,Why?,1,6,1,"

The trolley will kill the five workmen if it continues on its current course. Pushing the stranger onto the tracks is the only way to stop the trolley and save the workmen. The stranger will die, but this is preferable to the death of the five workmen."
54,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,7,0,"
Yes, it is appropriate for you to push the stranger on to the tracks in order to save the five workmen."
55,2,Why?,1,7,1, The reason is that it would be better for one person to die than for five people to die.
56,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,8,0,"
Yes, it is appropriate for you to push the stranger on to the tracks in order to save the five workmen."
57,2,Why?,1,8,1," 
The trolley problem is a classic thought experiment in ethics. The general form of the problem is this: There is a runaway trolley barreling down the railway tracks. Ahead, on the tracks, there are five people who will be killed if the trolley proceeds on its present course. You are standing some distance off, next to a lever that can switch the trolley to a different set of tracks. Unfortunately, there is a single person on the side track who will be killed if you flip the lever. Is it morally permissible for you to flip the lever, thereby killing the one person on the side track but saving the five people on the main track?"
58,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,9,0,"
Yes, it is appropriate to push the stranger on to the tracks in order to save the five workmen."
59,2,Why?,1,9,1, Because the stranger's death would save the lives of five other people.
60,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,10,0,"
Yes, it is appropriate for you to push the stranger on to the tracks in order to save the five workmen."
61,2,Why?,1,10,1, Because it is the only way to save the five workmen.
62,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,11,0,"
No, it is not appropriate for you to push the stranger onto the tracks in order to save the five workmen."
63,2,Why?,1,11,1,"

The act of pushing the stranger would be an act of murder, and it is never appropriate to commit murder, even if doing so would save the lives of others."
64,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,12,0,"
Yes."
65,2,Why?,1,12,1, Because the end justifies the means.
66,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,13,0,"
Yes."
67,2,Why?,1,13,1," 

The principle of utility holds that an action is right if it produces the greatest amount of happiness for the greatest number of people. In this case, pushing the stranger onto the tracks will save the lives of five people, which will produce more happiness than if the five people were to die."
68,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,14,0,"
Yes, it is appropriate for you to push the stranger on to the tracks in order to save the five workmen."
69,2,Why?,1,14,1,"

The utilitarian approach would argue that the right thing to do is the one that results in the greatest good for the greatest number of people. In this case, pushing the stranger onto the tracks results in five lives being saved, while only one life is lost. Therefore, it is the right thing to do from a utilitarian perspective."
70,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,15,0,"
Yes, it is appropriate for you to push the stranger on to the tracks in order to save the five workmen."
71,2,Why?,1,15,1,"

The utilitarianism ethical framework would argue that the most ethical course of action is the one that results in the greatest good for the greatest number of people. In this case, pushing the stranger onto the tracks is the most ethical course of action because it will save the lives of the five workmen while sacrificing the life of the one stranger."
72,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,16,0,"
Yes, it is appropriate for you to push the stranger on to the tracks in order to save the five workmen."
73,2,Why?,1,16,1, Because the stranger's death is a much lesser evil than the deaths of the five workmen.
74,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,17,0,"
Yes, it is appropriate to push the stranger on to the tracks in order to save the five workmen."
75,2,Why?,1,17,1,"

The trolley problem is a thought experiment in ethics. The general form of the problem is this: there is a runaway trolley barreling down the tracks. Ahead, on the tracks, are five people who will be killed if the trolley proceeds on its present course. You are standing next to a lever that can switch the trolley to a different set of tracks. However, there is a person on the side track who will be killed if you switch the lever. Should you switch the lever, thus killing one person to save five?

Most people say yes, it is appropriate to switch the lever. The trolley problem is often used to illustrate the difference between utilitarianism and deontology. Utilitarians believe that the right thing to do is the one that results in the greatest good for the greatest number of people. In this case, that would mean switching the lever and killing one person to save five. Deontologists believe that there are some actions that are intrinsically wrong, regardless of the consequences. Killing someone, for example, is always wrong. In this case, a deontologist would say that it is not appropriate to switch the lever, because doing so would involve killing someone."
76,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,18,0,"
Yes, it is appropriate for you to push the stranger onto the tracks in order to save the five workmen."
77,2,Why?,1,18,1,"

The trolley problem is a classic ethical dilemma that has been extensively studied in philosophy. The problem is typically framed as follows: there is a trolley barreling down the tracks towards five people who will be killed if the trolley proceeds on its current course. You are standing on a footbridge over the tracks, in between the trolley and the five people. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five people is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five people will be saved. 

The trolley problem is designed to test our intuitions about what is morally permissible in a situation where there is a trade-off between the lives of several people. In this case, the only way to save the five people is to sacrifice the life of the one stranger. From a utilitarian perspective, which values the greatest good for the greatest number of people, it would be appropriate to push the stranger onto the tracks. This is because the death of one person is outweighed by the lives of the five people that are saved."
78,2,"A runaway trolley is heading down the tracks toward five workmen who will 
 be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large.The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved.Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?
",0,19,0,"
Yes, it is appropriate to push the stranger on to the tracks in order to save the five workmen."
79,2,Why?,1,19,1," If the only way to save the lives of the five workmen is to push the stranger off the bridge and onto the tracks below where his large body will stop the trolley, then it is appropriate to push the stranger on to the tracks."
80,3,"You are driving along a country road when you hear a plea for 
 help coming from some roadside bushes. You pull over and encounter a man whose legs are covered with blood. The man explains that he has had an accident while hiking and asks you to take him to a nearby hospital.Your initial inclination is to help this man, who will probably lose his leg if he does not get to the hospital soon. However, if you give this man a lift, his blood will ruin the leather upholstery of your car.Is it appropriate for you to leave this man by the side of the road in order to preserve your leather upholstery?
",0,0,0,"
No, it is not appropriate. You should take the man to the hospital regardless of the state of your car upholstery."
81,3,Why?,1,0,1,"

It is not appropriate to leave the man by the side of the road because he will probably lose his leg if he does not get to the hospital soon. The man's health and wellbeing should take priority over the state of your car upholstery."
82,3,"You are driving along a country road when you hear a plea for 
 help coming from some roadside bushes. You pull over and encounter a man whose legs are covered with blood. The man explains that he has had an accident while hiking and asks you to take him to a nearby hospital.Your initial inclination is to help this man, who will probably lose his leg if he does not get to the hospital soon. However, if you give this man a lift, his blood will ruin the leather upholstery of your car.Is it appropriate for you to leave this man by the side of the road in order to preserve your leather upholstery?
",0,1,0,"
No, it is not appropriate to leave this man by the side of the road in order to preserve your leather upholstery."
83,3,Why?,1,1,1,"
The man will probably lose his leg if he does not get to the hospital soon."
84,3,"You are driving along a country road when you hear a plea for 
 help coming from some roadside bushes. You pull over and encounter a man whose legs are covered with blood. The man explains that he has had an accident while hiking and asks you to take him to a nearby hospital.Your initial inclination is to help this man, who will probably lose his leg if he does not get to the hospital soon. However, if you give this man a lift, his blood will ruin the leather upholstery of your car.Is it appropriate for you to leave this man by the side of the road in order to preserve your leather upholstery?
",0,2,0,"
No, it is not appropriate to leave this man by the side of the road in order to preserve your leather upholstery."
85,3,Why?,1,2,1,"

It is not appropriate to leave this man by the side of the road in order to preserve your leather upholstery because it is more important to preserve a human life than to preserve car upholstery."
