,item_id,question,title,q_id,iter,a_id,a
14,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,7,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
15,1,Why?,Standard Turnips,1,7,1,"

Ten bushels of turnips is a good harvest, but twenty bushels is even better. If I have the opportunity to get more turnips, I'm going to take it."
16,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,8,0,"
Yes, I would turn my turnip-picking machine to the right to harvest twenty bushels of turnips."
17,1,Why?,Standard Turnips,1,8,1,"

The reason is simple: more turnips equals more money. By choosing the path on the right, I can increase my turnip haul by 100% and, as a result, increase my earnings."
18,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,9,0,"
Yes."
19,1,Why?,Standard Turnips,1,9,1,"

The decision to turn the machine to the right is based on the expected value of the two paths. The expected value of the left path is 10 bushels of turnips, while the expected value of the right path is 20 bushels of turnips. Therefore, the expected value of the right path is greater, and it is more likely that the machine will turn to the right in order to harvest more turnips."
20,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,10,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
21,1,Why?,Standard Turnips,1,10,1,"

It would be more beneficial to harvest twenty bushels of turnips instead of ten."
22,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,11,0,"
Yes"
23,1,Why?,Standard Turnips,1,11,1,"

The path on the right leads to more turnips."
24,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,12,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
25,1,Why?,Standard Turnips,1,12,1,"

The reason is simple: more turnips equals more money. By choosing the path on the right, I can double my turnip haul and, as a result, double my earnings. In other words, the choice to turn right represents a clear financial opportunity that I would be foolish to pass up."
26,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,13,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
27,1,Why?,Standard Turnips,1,13,1,"

The reason is simple: more turnips means more money. By choosing the path on the right, I can increase my earnings by 100%."
28,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,14,0,"
Yes, I would turn my turnip-picking machine to the right."
29,1,Why?,Standard Turnips,1,14,1,"

 harvesting more turnips is better than harvesting fewer turnips."
30,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,15,0,"
Yes, I would turn the machine to the right in order to harvest more turnips."
31,1,Why?,Standard Turnips,1,15,1,"

It is more efficient to choose the path that will yield the most turnips. In this case, the right path will yield twice as many turnips as the left path, so it makes sense to turn the machine in that direction."
32,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,16,0,"
Yes."
33,1,Why?,Standard Turnips,1,16,1,"

It is more efficient to harvest twenty bushels of turnips in one go than it is to harvest ten bushels of turnips and then have to turn around and go back for the other ten."
34,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,17,0,"
Yes, I would turn my turnip-picking machine to the right."
35,1,Why?,Standard Turnips,1,17,1,"

I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten because I would rather have more turnips."
36,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,18,0,"
Yes, I would turn to the right to harvest twenty bushels instead of ten."
37,1,Why?,Standard Turnips,1,18,1,"

The reason is simple: more turnips means more money. By choosing the path on the right, I can double my earnings, which is a much better outcome than choosing the path on the left."
38,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,19,0,"
Yes."
39,1,Why?,Standard Turnips,1,19,1,"

The additional ten bushels of turnips is a greater return on investment than the cost of turning the machine to the right."
40,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,20,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
41,1,Why?,Standard Turnips,1,20,1,"

The reason is simple: more turnips equals more money. By choosing the path on the right, I can double my turnip harvest, and thus increase my earnings."
42,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,21,0,"
Yes."
43,1,Why?,Standard Turnips,1,21,1,"

Picking the right path would allow the farm worker to harvest more turnips, which would be beneficial for the farm."
44,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,22,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips."
45,1,Why?,Standard Turnips,1,22,1,"

It would be more efficient to take the path on the right in order to harvest twenty bushels of turnips rather than ten."
46,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,23,0,"
Yes, I would turn my machine to the right in order to harvest twenty bushels of turnips."
47,1,Why?,Standard Turnips,1,23,1,"

The reason is simple: more turnips equals more money. By choosing the path on the right, I can double my earnings compared to if I had chosen the path on the left."
48,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,24,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips."
49,1,Why?,Standard Turnips,1,24,1,"

The reason is simple: more turnips equals more money. By choosing the path on the right, I can increase my earnings by 100%."
50,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,25,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
51,1,Why?,Standard Turnips,1,25,1,"

The reason is simple: more turnips means more money. By choosing the path on the right, I can increase my harvest by 100%, which is a very significant increase. Therefore, it makes sense to turn to the right in order to maximize my profits."
52,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,26,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
53,1,Why?,Standard Turnips,1,26,1,"

The reason is simple: more turnips means more money. By choosing the path on the right, I can increase my harvest by 100%, which means I can potentially make twice as much money."
54,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,27,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
55,1,Why?,Standard Turnips,1,27,1,"

The reason is simple: more turnips. Twenty bushels is double the amount of turnips that can be harvested by taking the path on the left, so it makes sense to turn to the right and get the larger haul."
56,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,28,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten."
57,1,Why?,Standard Turnips,1,28,1," 

The reason is simple: more turnips equals more money. By choosing the path on the right, I can increase my turnip haul by 100%, which means I can sell them for 100% more money. So even though it requires a bit more effort to turn the machine to the right, it is well worth it in terms of the financial return."
58,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
",Standard Turnips,0,29,0,"
Yes, I would turn my turnip-picking machine to the right in order to harvest twenty bushels of turnips."
59,1,Why?,Standard Turnips,1,29,1,"

The reason is simple: more turnips equals more money. By choosing the path on the right, I will be able to harvest twice as many turnips as if I had chosen the path on the left. This will enable me to sell more turnips and make more money."
60,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,0,0,"
Yes, I would make two trips to avoid ruining the upholstery of my car."
61,2,Why?,Plant Transport,1,0,1,"

It is important to me to keep my car in good condition, and if that means making two trips instead of one, then that is what I will do."
62,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,1,0,"
Yes."
63,2,Why?,Plant Transport,1,1,1,"

It would be worth it to make two trips home in order to avoid ruining the upholstery of your car. The cost of replacing the upholstery would be much greater than the cost of making an extra trip."
64,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,2,0,"
Yes, I would make two trips home to avoid ruining the car upholstery."
65,2,Why?,Plant Transport,1,2,1,"

The cost of replacing the car upholstery would be much higher than the cost of making an extra trip to the store. Therefore, it makes financial sense to make two trips home in order to avoid ruining the upholstery."
66,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,3,0,"
I would make two trips home in order to avoid ruining the upholstery of my car."
67,2,Why?,Plant Transport,1,3,1,"

The cost of replacing the upholstery would be much higher than the cost of making an extra trip to the store. Therefore, it makes financial sense to make two trips in order to avoid having to replace the upholstery."
68,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,4,0,"
Yes, I would make two trips home to avoid ruining my car's upholstery."
69,2,Why?,Plant Transport,1,4,1,"

The cost of replacing my car's upholstery would be much greater than the cost of making an extra trip to the store."
70,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,5,0,"
Given that the cost of replacing the upholstery is more than the cost of making two trips, it would be more rational to make two trips."
71,2,Why?,Plant Transport,1,5,1,"

The cost of replacing the upholstery is more than the cost of making two trips, so it would be more rational to make two trips in order to avoid ruining the upholstery."
72,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,6,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
73,2,Why?,Plant Transport,1,6,1,"

The plants are not worth more than the upholstery in my car, so it is not worth risking ruining the upholstery for the sake of saving time."
74,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,7,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
75,2,Why?,Plant Transport,1,7,1,"

It would cost more to replace the upholstery than it would to make an extra trip."
76,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,8,0,"
Yes, I would make two trips home to avoid ruining the upholstery of my car."
77,2,Why?,Plant Transport,1,8,1,"

The upholstery in my car is expensive, and it would be costly to replace it. Therefore, it is worth it to me to make two trips home in order to avoid ruining it."
78,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,9,0,"
Yes"
79,2,Why?,Plant Transport,1,9,1,"

The cost of replacing the upholstery on my car would be much greater than the cost of making an extra trip to the store."
80,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,10,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
81,2,Why?,Plant Transport,1,10,1,"

I would rather make two trips and have to expend a bit more time and effort in order to keep my car's upholstery in good condition. Replacing the upholstery would be much more expensive and time-consuming than making two trips home."
82,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,11,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
83,2,Why?,Plant Transport,1,11,1,"

The plants are replaceable, but the car upholstery is not. Therefore, it is worth it to take the extra time to make two trips in order to preserve the upholstery."
84,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,12,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
85,2,Why?,Plant Transport,1,12,1,"

The cost of replacing the upholstery on my car would be much greater than the cost of making an extra trip to the store. Therefore, it makes financial sense to make two trips in order to avoid having to replace the upholstery."
86,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,13,0,"
No"
87,2,Why?,Plant Transport,1,13,1,"

The cost of the plants is likely to be less than the cost of the car upholstery, so it would not make sense to make two trips home in order to avoid ruining the upholstery."
88,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,14,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
89,2,Why?,Plant Transport,1,14,1,"

The cost of replacing the upholstery on my car would be much greater than the cost of making an extra trip to the store. Therefore, it makes financial sense to make two trips in order to avoid having to replace the upholstery."
90,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,15,0,"
Yes, I would make two trips home to avoid ruining the upholstery in my car."
91,2,Why?,Plant Transport,1,15,1,"

The cost of replacing the upholstery would be much greater than the cost of making two trips."
92,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,16,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
93,2,Why?,Plant Transport,1,16,1,"

It would be worth it to me to make two trips home in order to avoid ruining the upholstery of my car because the upholstery would be very expensive to replace."
94,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?
",Plant Transport,0,17,0,"
Yes, I would make two trips home in order to avoid ruining the upholstery of my car."
95,2,Why?,Plant Transport,1,17,1,"

The cost of replacing the upholstery on my car would be much greater than the cost of making an extra trip to the store. Therefore, it makes financial sense to make two trips in order to preserve my car's upholstery."
