,item_id,question,q_id,iter,a_id,a
10,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,5,0,"
(A) Yes."
11,1,Why?,1,5,1,"

The farmer wants to harvest as many turnips as possible, so it makes sense to turn to the right and harvest twenty bushels instead of ten."
12,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,6,0,"
(A) Yes."
13,1,Why?,1,6,1,"

The correct answer is (A) because it would make more sense to choose the path that would allow you to harvest more turnips."
14,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,7,0,"
A) Yes."
15,1,Why?,1,7,1,"

The correct answer is A) Yes. By choosing the path on the right, the farm worker will harvest twenty bushels of turnips instead of ten."
16,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,8,0,"
(A) Yes."
17,1,Why?,1,8,1,"
Choice (A) is the correct answer. By choosing the path on the right, the worker will be able to harvest twenty bushels of turnips instead of ten."
18,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,9,0,"
Yes."
19,1,Why?,1,9,1,"

Given that the goal is to harvest as many turnips as possible, it makes sense to take the path that will yield the most turnips. In this case, that means choosing the path on the right, which will result in a harvest of 20 bushels."
20,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,10,0,"
(A) Yes."
21,1,Why?,1,10,1,"

The correct answer is (A) because harvesting more turnips is better than harvesting fewer turnips."
22,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,11,0,"
Yes."
23,1,Why?,1,11,1,"

Picking more turnips is better than picking fewer turnips."
24,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,12,0,"
(A) Yes."
25,1,Why?,1,12,1,"

The correct answer is (A) because it would be more beneficial to harvest twenty bushels of turnips instead of ten."
26,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,13,0,"
A) Yes"
27,1,Why?,1,13,1,"

The benefits of harvesting twenty bushels of turnips instead of ten bushels outweigh the cost of turning the machine to the right."
28,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,14,0,"
A) Yes."
29,1,Why?,1,14,1, Because twenty is greater than ten.
30,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,15,0,"
B"
31,1,Why?,1,15,1,"

Picking ten bushels of turnips is the more rational choice."
32,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,16,0,"
(A) Yes"
33,1,Why?,1,16,1,"

Picking more turnips is better than picking fewer turnips."
34,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,17,0,"
(A) Yes."
35,1,Why?,1,17,1,"

The obvious answer is that 20 bushels is more than 10 bushels, so the rational thing to do would be to turn the machine to the right in order to harvest more turnips."
36,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,18,0,"
(A) Yes"
37,1,Why?,1,18,1," The question asks if you would turn the machine to the right, implying that you have the ability to turn it. If you have the ability to turn it, then turning it to the right would harvest more turnips."
38,1,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths. By choosing the path on the left you will harvest ten bushels of turnips. By choosing the path on the right you will harvest twenty bushels of turnips. If you do nothing your turnip-harvesting machine will turn to the left. Would you turn your turnip-picking machine to the right in order to harvest twenty bushels of turnips instead of ten?
 (A) Yes.
 (B) No.
",0,19,0,"
(A) Yes"
39,1,Why?,1,19,1,"

The correct answer is (A) because twenty bushels of turnips is more than ten bushels of turnips."
40,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,0,0,"
A) Yes"
41,2,Why?,1,0,1, Because it would be cheaper to make two trips home in order to avoid ruining the upholstery of your car than it would be to replace the upholstery.
42,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,1,0,"
A"
43,2,Why?,1,1,1,"

It is better to make two trips home in order to avoid ruining the upholstery of your car. This is because the cost of replacing the upholstery would be much greater than the cost of making an extra trip."
44,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,2,0,"
A"
45,2,Why?,1,2,1,"

Because it would be better to make two trips and avoid ruining the upholstery than to have to replace it entirely."
46,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,3,0,"
A) Yes."
47,2,Why?,1,3,1,"

The cost of replacing the upholstery on your car would be much greater than the cost of making an extra trip to the store. Therefore, it makes financial sense to make two trips in order to protect your car's upholstery."
48,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,4,0,"
A"
49,2,Why?,1,4,1,"

It would be worth it to make two trips home in order to avoid ruining the upholstery of your car. The cost of replacing the upholstery would be much more than the cost of making an extra trip."
50,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,5,0,"
A"
51,2,Why?,1,5,1,"

It is better to make two trips home in order to avoid ruining the upholstery of your car. This is because the cost of replacing the upholstery would be much greater than the cost of making an extra trip."
52,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,6,0,"
(A) Yes."
53,2,Why?,1,6,1,"

The cost of replacing the upholstery would be more than the cost of making two trips home."
54,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,7,0,"
A. Yes"
55,2,Why?,1,7,1,"

The cost of replacing the upholstery on the car would be much greater than the cost of making an extra trip to the store. Therefore, it would be worth it to make two trips in order to avoid ruining the upholstery."
56,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,8,0,"
A. Yes."
57,2,Why?,1,8,1,"

The cost of replacing the upholstery in the car would be much greater than the cost of making an extra trip to the store. Therefore, it would make financial sense to make two trips home in order to avoid ruining the upholstery."
58,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,9,0,"
A) Yes"
59,2,Why?,1,9,1,"

The cost of replacing the upholstery on the car would be much greater than the cost of making an extra trip to the store. Therefore, it would be worth it to make two trips in order to avoid damaging the car."
60,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,10,0,"
A) Yes."
61,2,Why?,1,10,1,"

It would be worth it to make two trips home in order to avoid ruining the upholstery of the car. The cost of replacing the upholstery would be much greater than the cost of making an extra trip."
62,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,11,0,"
A) Yes."
63,2,Why?,1,11,1,"

Because ruining the upholstery of your car would cost thousands of dollars to replace, and making two trips would avoid that."
64,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,12,0,"
A"
65,2,Why?,1,12,1,"

Purchasing new plants is an investment and by taking two trips home, the individual is ensuring that this investment is protected. In addition, the cost of replacing leather upholstery is much higher than the cost of making an extra trip to the store."
66,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,13,0,"
A"
67,2,Why?,1,13,1,"

It would be worth it to make two trips home in order to avoid ruining the upholstery of your car. The cost of replacing the upholstery would be much higher than the cost of making an extra trip."
68,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,14,0,"
Yes."
69,2,Why?,1,14,1,"

Because it would cost more to replace the upholstery than it would to make two trips."
70,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,15,0,"
A"
71,2,Why?,1,15,1,"

The answer is (A) Yes. Because it would be much more expensive to replace the upholstery in the car than it would be to make an extra trip to the store."
72,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,16,0,"
A"
73,2,Why?,1,16,1,"

The cost of replacing the upholstery on your car would be much greater than the cost of making an extra trip to the store. Therefore, it would make more sense to make two trips home in order to avoid ruining the upholstery."
74,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,17,0,"
A"
75,2,Why?,1,17,1,"

It would be worth it to make two trips home in order to avoid ruining the upholstery of your car. The cost of replacing the upholstery would be much greater than the cost of making an extra trip."
76,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,18,0,"
(A) Yes."
77,2,Why?,1,18,1,"

Because it would be better to make two trips home and avoid ruining the upholstery of the car than to have to replace it, which would be much more expensive."
78,2,"You are bringing home a number of plants from a store that is 
 about two miles from your home. The trunk of your car, which you’ve lined with plastic to catch the mud from the plants, will hold most of the plants you’ve purchased.You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace.Would you make two trips home in order to avoid ruining the upholstery of your car?
 (A) Yes.
 (B) No.
",0,19,0,"
(A) Yes."
79,2,Why?,1,19,1,"

It would be worth it to make two trips home in order to avoid ruining the upholstery of your car. The plants can always be replaced, but the upholstery cannot."
80,3,"You are in charge of scheduling appointments in a dentist’s office. Two people, 
 Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM.Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM.Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?
 (A) Yes.
 (B) No.
",0,0,0,"
B"
81,3,Why?,1,0,1,"

Because Mr. Morris can have his appointment at 3:00 PM, but Mrs. Santiago can only have her appointment at 10:00 AM."
82,3,"You are in charge of scheduling appointments in a dentist’s office. Two people, 
 Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM.Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM.Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?
 (A) Yes.
 (B) No.
",0,1,0,"
Yes."
83,3,Why?,1,1,1,"

Since Mrs. Santiago's schedule is less flexible, it would make more sense to accommodate her by scheduling her for the 10:00 AM appointment. Mr. Morris can then be scheduled for the 3:00 PM appointment. This way, both patients can have their appointments next Monday."
84,3,"You are in charge of scheduling appointments in a dentist’s office. Two people, 
 Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM.Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM.Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?
 (A) Yes.
 (B) No.
",0,2,0,"
(B) No."
85,3,Why?,1,2,1,"

Because Mr. Morris can have his appointment at 3:00 PM, and Mrs. Santiago can only have her appointment at 10:00 AM."
86,3,"You are in charge of scheduling appointments in a dentist’s office. Two people, 
 Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM.Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM.Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?
 (A) Yes.
 (B) No.
",0,3,0,"
B"
87,3,Why?,1,3,1,"

Since Mrs. Santiago's schedule is less flexible, we should prioritize her appointment and schedule her for 10:00 AM. This leaves 3:00 PM as the only available time for Mr. Morris, so we would schedule him for that time."
88,3,"You are in charge of scheduling appointments in a dentist’s office. Two people, 
 Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM.Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM.Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?
 (A) Yes.
 (B) No.
",0,4,0,"
Yes."
89,3,Why?,1,4,1,"

Since Mrs. Santiago can only have her appointment at 10:00 AM, Mr. Morris should be scheduled for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday."
90,3,"You are in charge of scheduling appointments in a dentist’s office. Two people, 
 Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM.Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM.Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?
 (A) Yes.
 (B) No.
",0,5,0,"
B"
91,3,Why?,1,5,1,"

Because Mr. Morris is less flexible with his schedule, it would be better to accommodate his request for an appointment at 10:00 AM. This would allow both Mr. Morris and Mrs. Santiago to have their appointments on next Monday."
92,3,"You are in charge of scheduling appointments in a dentist’s office. Two people, 
 Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM.Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM.Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?
 (A) Yes.
 (B) No.
",0,6,0,"
Yes."
93,3,Why?,1,6,1,"
Scheduling Mr. Morris for 3:00 PM would allow both he and Mrs. Santiago to have their appointments next Monday."
94,3,"You are in charge of scheduling appointments in a dentist’s office. Two people, 
 Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM.Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM.Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?
 (A) Yes.
 (B) No.
",0,7,0,"
Yes."
95,3,Why?,1,7,1,"

Because Mr. Morris' schedule is more flexible, and he can have his appointment at either 10:00 AM or 3:00 PM. Mrs. Santiago can only have her appointment at 10:00 AM. Therefore, it would be best to schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday."
96,3,"You are in charge of scheduling appointments in a dentist’s office. Two people, 
 Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM.Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM.Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?
 (A) Yes.
 (B) No.
",0,8,0,"
No."
97,3,Why?,1,8,1,"

Mr. Morris can have his appointment either at 10:00 AM or at 3:00 PM, but Mrs. Santiago can only have her appointment at 10:00 AM."
98,3,"You are in charge of scheduling appointments in a dentist’s office. Two people, 
 Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM.Mr. Morris’s schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago’s schedule is less flexible. She can only have her appointment at 10:00 AM.Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?
 (A) Yes.
 (B) No.
",0,9,0,"
(A) Yes."
99,3,Why?,1,9,1,"

Because Mr. Morris' schedule is more flexible, it would make more sense to schedule him for the later appointment time slot so that Mrs. Santiago can have her appointment at the earlier time slot. This would be the most accommodating option for both patients."
